pmcid,label,caption,graphic
PMC4782400,Figure 3,"Smears of case 2 show moderate cellularity comprising of clusters and singly scattered cells. Binucleation (white arrow) and multinucleation (black arrow) were seen. (MGG, ×100)",JCytol-33-30-g003
PMC4782400,Figure 4,"(a) PAS stain on smears of case 2 show cytoplasmic granular positivity (PAS, ×200), (b) S-100 immunocytochemistry shows cytoplasmic positivity (S-100, ×200)",JCytol-33-30-g004
PMC9449168,Figure 1,Preoperative indirect laryngoscope finding: a white tumor lesion was at right vocal fold with mucosal cover and unclear border which led to failure of glottis closure during phonation.,gr1
PMC9449168,Figure 2,"The tumor comprised round or polygonal cells with abundant eosinophilic granular cytoplasm and small uniform nuclei arranged in nest and sheet patterns (H&E, 400×).",gr2
PMC9449168,Figure 3,(A) Positive S-100 immunostain. (B) Positive neuron-specific enolase immunohistochemical staining denoted its neuroectodermal origin.,gr3
PMC4863784,FIGURE 1,"(A) Rigid bronchoscopy reveals a smooth, polypoid, yellow lesion emanating from the anterior cervical tracheal wall and occluding >90% of the airway. (B) Computed tomography scan of the neck reveals a 2.9 × 2 cm enhancing soft tissue mass in the visceral space, with invasion into the tracheal lumen.",medi-95-e3547-g001
PMC4863784,FIGURE 2,"Pathological examination shows that tumor nests are composed of large round cells with eosinophilic and granular cytoplasm (hematoxylin and eosin stain, ×200).",medi-95-e3547-g002
PMC4863784,FIGURE 3,"The tracheal mass is strongly positive for S-100 protein on immunohistochemical staining (S-100, ×200).",medi-95-e3547-g003
PMC4863784,FIGURE 4,Follow-up bronchoscopy (A) and computed tomography (B) show no recurrence of thyroid carcinoma and granular cell tumor.,medi-95-e3547-g004
PMC4850888,Figure 1.,Hematoxylin and eosin (H&E)-stained images of a granular cell tumor. (A) High magnification of pleomorphic polygonal cells with granular cytoplasm. (B) Granular cell neoplasm infiltrating skeletal muscle. (C) Positive immunohistochemical staining for S100. (D) Positive immunohistochemical staining for CD68.,WeiMCS000380_F1
PMC4850888,Figure 2.,"Representative fused FDG-PET images prior to (A,B) and 3 mo after (C,D) starting pazopanib. SUVmax at the left pelvic metastatic lesion was 5.0 prepazopanib (A) and not hypermetabolic at 3 mo (C). SUVmax in the right breast metastatic nodules was 5.8 prepazopanib (B) and 2.7 after treatment (D).",WeiMCS000380_F2
PMC4850888,Figure 3.,"Circos plot (Krzywinski et al. 2009) depicting genetic alterations identified by WGS analyses in granular cell tumor. From outer to inner components: amino-acid-changing point mutations in genes (red, truncating mutations including nonsense and splice-site single-nucleotide variants (SNVs); orange, alternating mutations including missense SNVs; gray, nonamino-acid-changing mutations, including silent or noncoding SNVs), chromosomes, variant allele frequency (VAF) bars for the corresponding point mutation (range = [0:1], the color of the VAF bar indicates coverage: light gray = 0–9×; gray = 10–29×; black = ≥30×), copy-number variations (red, gain; blue, loss), loss of heterozygosity, structural variations (red, insertion; blue, deletion; purple, intrachromosomal translocation; green, interchromosomal translocation).",WeiMCS000380_F3
PMC4850888,Figure 4.,"The mutational signature of the granular cell tumor. Each single-nucleotide substitution is categorized into the 96 distinct trinucleotide mutation types, depending on the substitution class (C>A, C>G, C>T, T>A, T>C, or T>G) and the neighboring bases (A, C, G, or T) immediately 3′ and 5′ to the mutated base. The number of mutations in each category is divided by the abundance of its trinucleotide in the reference genome to give a fractional count. The fractional count is then normalized and displayed as the percent attribution to a specific mutation type in the plot.",WeiMCS000380_F4
PMC4850888,Figure 5.,"The BRD7 nonsense mutation identified by WGS. (A) The protein domain view of BRD7 with the R613* nonsense mutation. (B) Sanger sequencing chromatograms confirming the somatic status of the mutation. The mutant peak is off-center and only slightly above baseline, presumably because of the allelic burden of this variant being barely above 20%. We repeated the experiment twice and the pattern was consistent in both runs.",WeiMCS000380_F5
PMC4850888,Figure 6.,"Complex rearrangement of Chromosome 21. A total of five structural variations were identified on Chromosome 21. The lines connecting different genomic locations, as well as their orientations, were identified by the CREST program. All structural variations were experimentally validated. The sizes of segments and their distances are not in proportion to the actual genomic distance.",WeiMCS000380_F6
PMC4735923,Figure 1,"(a) Subcutaneous mass of breast. (b) Minimal acanthosis and epidermal pseudoepitheliomatous hyperplasia (H&E, ×50). (c) Ill-defined tumoral lesion with infiltrative pattern (H&E, ×100). (d) Compact nests and sheets of polygonal tumor cells (H&E, ×200). (e) Tumor cells expressing S100 (×100). (f) Tumor cells expressing CD68 (×200). (g) Tumor cells weakly expressing p53 (×200). (h) Ki-67 proliferation expressing approximately 1%.",CRIPA2016-8043183.001
PMC4735923,Figure 2,"(a) Subcutaneous mass on the vertex of the scalp with ulcerated surface. (b) Reactive pseudoepitheliomatous hyperplasia of epidermis (H&E, ×100). (c) Polygonal tumor cells forming nests (×200). (d) Tumor cells with large eosinophilic granular cytoplasm and oval nucleus with nucleoli (H&E, ×400). (e) Tumor cells showing approximately 6% Ki-67 proliferation index (×200). (f) Tumor cells expressing p53 weakly and mildly (×200). (g) Tumor cells expressing S100 protein diffusely and strongly. (h) Tumor cells immunohistochemically negative for cytokeratin AE1/AE3 (×200).",CRIPA2016-8043183.002
PMC4893259,Fig. 1,"Representative photomicrographs of the lesion. Hematoxylin and eosin staining shows in (a) a poorly circumscribed nodular lesion arising within dermal and subcutaneous tissue that appeared completely excised (1× objective); in (b) the lesion is composed of a proliferation of polyhedral cells with abundant granular cytoplasm and small, uniform, dark nuclei, arranged in nests, and single cells surrounded by fibrous connective tissue. Immunoperoxidase staining shows in (c) the tumor cells positive (3+) for S-100 staining (alkaline phosphatase substrate), (d) positive (3+) for vimentin, (e) positive (2+) for neuron-specific enolase and (f) positive (1+) for inhibin-A (d-f, horseradish peroxidase substrate) (b-f 20× objective)",13256_2016_911_Fig1_HTML
PMC4898101,Figure 1,"(a-c) Microphotograph of diffuse neurofibroma, note the infiltration of tumor to dermis and subcutaneous tissue. (H and E, ×40), (d) diffuse neurofibroma showing myxoid change (H and E, ×40), (e) diffuse neurofibroma with prominent lymphoid aggregates (arrowhead) (H and E, ×40), (f) microphotograph of localized neurofibroma, note the well delineated tumor (H and E, ×40), (g) localised neurofibroma with extensive myxoid change (H and E, ×40), (h) LNF with areas of calcification (H and E, ×40), (i) plexiform neurofibroma showing tortuous and expanded nerve bundles (H and E, ×40)",JNRP-7-346-g003
PMC4898101,Figure 2,"(a) Microphotograph of conventional schwannoma showing hypercellular, Antoni A areas (black arrowhead) and hypocellular Antoni B areas (red arrowhead). (b) Schwannoma with extensive hyalinized areas. (c-f) Microphotograph of “ancient” schwannoma showing degenerative nuclear atypia (black arrowhead), hyalinized areas (red arrowhead), cystic change (blue arrow head), areas of hemorrhage (*) and myxoid change (+) (H and E, ×40). (g) whole mount section of plexiform schwannoma note the subcutaneous multiple nodules (H and E, ×4), (h and i) higher magnification of the same showing hypocellular and hypercellular areas with verocay body (black arrow)",JNRP-7-346-g005
PMC4898101,Figure 3,"(a) Microphotograph of granular cell tumor showing tumor cells arranged in interlacing pattern with benign nuclei and granular cytoplasm (H and E, ×10). (b and c) Higher magnification of granular cell tumor (H and E, ×40). (d) periodic acid–Schiff stain showing the periodic acid–Schiff positivity of cytoplasm of tumor cells (black arrow) (periodic acid–Schiff, ×40). (e) Tumor cells showing intense cytoplasmic and nuclear positivity for S-100 (immunohistochemistry, S-100, ×40) (f) tumor cells showing cytoplasmic positivity for vimentin (immunohistochemistry vimentin, ×40)",JNRP-7-346-g006
PMC4898101,Figure 4,"(a) Microphotograph of malignant peripheral nerve sheath tumors showing malignant tumor cells with hyperchromatic, pleomorphic nuclei with eosinophilic to clear cytoplasm (H and E, ×40) (b) tumor cells showing diffuse cytoplasmic and nuclear positivity for S-100 (immunohistochemistry S-100, ×40). (c) Tumor cells showing cytoplasmic positivity for vimentin (immunohistochemistry vimentin, ×40). (d) Tumor cells showing nuclear positivity for ki 67 indicating proliferative activity (black arrowhead) (immunohistochemistry ki 67, ×40)",JNRP-7-346-g007
PMC4898101,Figure 5,(a) Gross photograph of localized neurofibroma showing fusiform growth with myxoid and cystic areas. (b) Gross photograph of plexiform neurofibroma with thickened skin and gray-white tumor (Bag of worms),JNRP-7-346-g008
PMC4866422,Fig. 1,"Intraorbital granular cell tumor on brain computed tomography. a Pre-contrast and b post-contrast axial brain computed tomography scans show a well-defined, ovoid, retrobulbar nodule (arrow) with slight contrast enhancement (curved arrow). The right globe is not indented by the tumor",13256_2016_896_Fig1_HTML
PMC4866422,Fig. 2,"Intraorbital granular cell tumor on orbital magnetic resonance imaging. The tumor shows isointensity on a the sagittal T1-weighted image relative to gray matter and hypointensity on b the axial T2-weighted image. Diffuse heterogeneous enhancement with intravenous administration of gadolinium is noted on c axial and d coronal images. In c and d, the tumor appears in close association with inferior, lateral, and medial rectus muscles and the right optic nerve. The arrows are pointing to the tumor within panels a to f. On e diffusion-weighted image (b value = 1000) and f apparent diffusion coefficient map, the tumor shows isointensity relative to normal brain tissue without diffusion restriction ",13256_2016_896_Fig2_HTML
PMC4866422,Fig. 3,"Pathologic specimens of intraorbital granular cell tumor. Histology shows a fibrotic soft tissue infiltrates with nests of polygonal tumor cells; b involvement of nerves around the tumor is also noted (hematoxylin and eosin stain, original magnification ×100); and c abundant eosinophilic granular cytoplasm and small nuclei. There is no cytologic atypia, increased mitotic activity, or necrosis (hematoxylin and eosin, ×200). Immunohistochemical stains for d S100, e CD68, and f MIB-1. The granular cells are diffusely positive for S100 (×400), and focally positive for CD68 (×200). The MIB-1 labeling index is 3, which represents low proliferation (×200)",13256_2016_896_Fig3_HTML
PMC4899666,Figure 1,"49-year-old female with granular-cell tumor of the abdominal wall. Ultrasonography of left upper quadrant subcutaneous fat demonstrating a 2.2 cm, slightly ill-marginated hypoechoic mass in the subcutaneous tissue.",gr1
PMC4899666,Figure 2,"49-year-old female with granular-cell tumor of the abdominal wall. Magnetic resonance images (A, T1, axial, fat-suppressed, post-IV contrast; B, T1, coronal, fat-suppressed, post-IV contrast; C, T1, axial precontrast; D, T2, sagittal) showing the enhancing soft-tissue mass in left upper quadrant subcutaneous fat (dimensions, 2.2 × 2.2 × 2.8 cm).",gr2
PMC4899666,Figure 3,"49-year-old female with granular-cell tumor of the abdominal wall. Gross appearance of the granular-cell tumor with cut surface, showing a relatively well-demarcated, solid pale yellow mass.",gr3
PMC4899666,Figure 4,"49-year-old female with granular-cell tumor of the abdominal wall. Hematoxylin and eosin stain showing granular-cell tumor composed of large polygonal cells with granular cytoplasm, separated by slender fibrous tissue (A, × 100 magnification; B, × 600 magnification).",gr4
PMC4899666,Figure 5,"49-year-old female with granular-cell tumor of the abdominal wall. The granular cytoplasm expresses S-100 protein (S-100 immunohistochemical stain, x200).",gr5
PMC4965530,Fig. 1,"Asymptomatic, firm, purple-colored, mobile 5 × 4 cm subcutaneous nodular lesion with well-defined borders located on the left waist area.",dpa-0003-0023-g01
PMC4965530,Fig. 2,"a Diffuse infiltration of the dermis with tumoral nests (HE, ×100). b Tumoral cells with centrally located nuclei and granular eosinophilic cytoplasm (HE, ×400). c Strong positive cytoplasmic staining with S100 (IHC, ×400). d Positive staining with neuron-specific enolase (IHC, ×400). e Positive staining with CD68 (IHC, ×400).",dpa-0003-0023-g02
PMC5038100,Figure 1,A single 1.5 cm sized pedunculated grape-like growth on the right buttock of a 9-year-old girl,IDOJ-7-390-g001
PMC5038100,Figure 2,Hematoxylin and eosin stained sections of the excised tissue shows (a) a polypoidal growth with hyperkeratosis of the epidermis and diffusely infiltrating sheets of polygonal cells in the papillary and reticular dermis (100x). (b) High power view showing abundant eosinophilic granular cytoplasm (400x),IDOJ-7-390-g002
PMC5038100,Figure 3,Immunohistochemistry revealed positivity to S-100 (a) and neuron specific enolase (b) and lack of staining for cytokeratin (c) and desmin (d) as seen on × 400,IDOJ-7-390-g003
PMC4921177,Figure 1,"57-year-old female with benign granular-cell tumor in right breast. Wide local excision specimen shows lesion in subareolar region, outer quadrant, pushing the nipple medially, with hypopigmented overlying skin.",gr1
PMC4921177,Figure 2,"57-year-old female with benign granular-cell tumor in right breast.A. Computed radiography mammogram, right mediolateral oblique (MLO) view, Factors 28 kVp, 104 mAs. B. Right craniocaudal (CC) view, Factors 30 kVp,66 mAs. These show a dense, well-circumscribed subareolar mass with overlying skin thickening and adjacent prominent duct with calcification.",gr2
PMC4921177,Figure 3,57-year-old female with benign granular-cell tumor in right breast.A. High-resolution sonography (HRS) over the lesion shows well-defined mixed echoic mass with posterior acoustic enhancement measuring 2.4 × 1.6 cm. B. HRS with color Doppler shows no increased color flow. The adjacent duct in the inferomedial aspect is enlarged and shows similar echogenic material within it. Technique: Linear 5–12 MHz transducer (frequency of 12 MHz) performed on a GE Voluson P8 ultrasound machine.,gr3
PMC4921177,Figure 4,57-year-old female with benign granular-cell tumor in right breast. Cut section of the specimen shows circumscribed grayish-white mass beneath the skin.,gr4
PMC5065346,Figure 1,Subepithelial lesion in the distal esophagus 30 cm from the oral cavity.,cureus-0008-000000000782-i01
PMC5065346,Figure 2,"Endoscopic ultrasonography images revealing a well-demarcated, hypoechoic, homogenous lesion arising from the submucosal layer as depicted by white arrow (S). M represents muscularis propria.",cureus-0008-000000000782-i02
PMC5065346,Figure 3,"1) Cap-assisted endoscopic mucosal resection of the lesion 2) Mucosal defect after EMR.
",cureus-0008-000000000782-i03
PMC5065346,Figure 4,"Histopathology revealed (A) the presence of a large round/polygonal cells with abundant cytoplasm and small uniform nuclei, and (B) IHC staining for S-100 was positive.",cureus-0008-000000000782-i04
PMC5177722,Fig. 1,Upper endoscopy (A) and esophagography (B) showing narrowing of the midesophagus.,kjped-59-S88-g001
PMC5177722,Fig. 2,"(A, B) Computed tomography showing a esophageal or periesophageal mass (~25 mm) posterior to the paratracheal segment (arrows).",kjped-59-S88-g002
PMC5177722,Fig. 3,"Histological appearance of the granular cell tumor. (A) Epithelioid cells with abundant clear to eosinophilic cytoplasm and small nuclei (H&E, ×200). (B) The tumor cells show diffuse immunoreactivity for S100 (S100, ×200).",kjped-59-S88-g003
PMC5177722,Fig. 4,Postoperative esophagography (A) and upper endoscopy (B) showing no evidence of residual tumor or stricture.,kjped-59-S88-g004
PMC5217494,Figure 1,Histopathological characteristics of oral granular cell tumor: (A) Non-encapsulated tumor 100x. (B) Polygonal eosinophilic cells with central or peripheral small dark nuclei and abundant granular cytoplasm 400x. (C) Immunoreactive for S100 100x. (D) pseudoepitheliomatous hyperplasia 100x.,medoral-22-e31-g001
PMC5217494,Figure 2,Invasion of the granular cells into: (A) Squeletal muscle 400x. (B) Adipocytes 100x. (C) Blood vessel 400x. (D) Nerve 400x.,medoral-22-e31-g002
PMC5139825,Figure 1,"Squamous papilloma of the esophagus. Papillary proliferation of mature squamous epithelium is seen. HE, x20",gr-02-100-g001
PMC5139825,Figure 2,"Granular cell tumor of the esophagus. A: Histologic features. Large cells with acidophilic granular cytoplasm are seen. Many hyaline globules are also seen. HE, x200 B: The cytoplasm and hyaline globules are positive with PAS stain. PAS, x200 C: The tumor cells are positive for S100 protein. Immunostaining, x200 D: The tumor cells are positive for neuron-specific enolase. Immunostaining, x200.",gr-02-100-g002
PMC5139825,Figure 3,"Tubular adenoma of the esophagus. A: adenomatous tubules are seen. HE, x200 B: The tumor cells are very focally positive for p53 protein. Immunostaining, x100 C: The Ki-67 labeling is 26%. Immunostaining (MIB1), x200",gr-02-100-g003
PMC5139825,Figure 4,"Leiomyoma of the esophagus. A: Low power view shows well-define nodule composed of acidophilic spindle cells. HE, x40 B: The tumor is composed of spindle cells considered as smooth muscle cells. HE, x200",gr-02-100-g004
PMC5338180,Figure1,"Initial appearance of the tumor before surgical excision.
",JDS-18-70-g001
PMC5338180,Figure2,"
a: Histologic sections showed subepithelial, unencapsulated but well-demarcated tumor (20xH&E). b: At higher magnification, it was seen that the tumor
was composed of plump-polygonal shaped cells with large-pale granular cytoplasm and uniform small round nuclei. Note that there was no overlying pseudoepitheliomatous hyperplasia (100xH&E).
c: İmmunohistochemically, the tumor cells were negative for S-100 protein unlike its adult counterpart (100xİmmunohistochemistery-S100 protein).
",JDS-18-70-g002
PMC5338180,Figure3,Healing area after two weeks.,JDS-18-70-g003
PMC5217610,Fig. 1,Intraoral clinical examination. Nodular lesion with erythroleukoplakia areas in the dorsum of the tongue,13104_2016_2325_Fig1_HTML
PMC5217610,Fig. 2,"Photomicrograph of a granular cell tumor with severe pseudoepitheliomatous hyperplasia and granular cells in a (hematoxylin and eosin, original magnification 100×). b Histopathological aspect of granular cell tumor, characterized by the presence of granular cytoplasm cells (arrows) and round nuclei (hematoxylin and eosin, original magnification 400×)",13104_2016_2325_Fig2_HTML
PMC5217610,Fig. 3,"Photomicrograph of immunohistochemical staining of granular cell tumor: a strong nuclear and cytoplasm staining of S-100 protein (S-100, original magnification 400×); b granular cell staining of vimentin in cytoplasm (vimentin, original magnification 400×); c strong staining in the cytoplasm of granular cells for CD68 (CD68, original magnification 400×); d nuclear staining of granular cells for p53 (p53, original magnification 400×); e Ki-67 immunostaining in the basal and parabasal cells of epithelium and some isolated granular cells (Ki-67, original magnification 400×); f membranous staining in the overlying epithelium for E-cadherin (E-cadherin, original magnification 200×); g immunostaining collagen IV present only in the endothelium (collagen IV, original magnification 400×); h negative expression of cytokeratin in granular cells (cytokeratin AE1/AE3, original magnification 400×)",13104_2016_2325_Fig3_HTML
PMC5217610,Fig. 4,A postsurgical intraoral view,13104_2016_2325_Fig4_HTML
PMC5306986,Figure 1,The 4 mm firm nodule visualized in rectum.,CRIGM2017-3795482.001
PMC5306986,Figure 2,Rectal nodule biopsy (400x) revealing tumor cells arranged in sheets with small round-to-oval nuclei consistent with granular cell tumor on periodic acid-Schiff stain.,CRIGM2017-3795482.002
PMC5306986,Figure 3,Biopsy revealing positive immunohistochemical staining for S-100 protein.,CRIGM2017-3795482.003
PMC5347490,Figure 1.,"Chest CT scan revealed multiple tumors in bilateral lung: (a) pleural effusion, (b) swollen mediastinal lymph nodes, and (c) destructed thoracic vertebrae.",10.1177_2050313X17695473-fig1
PMC5347490,Figure 2.,Histopathological finding of hematoxylin and eosin stained section: (a) pseudoalveolar arrangement of large and polygonal cells with abundant cytoplasm and (b) immunostain using anti-TFE3 antibody were positive for most of tumor cells.,10.1177_2050313X17695473-fig2
PMC5358427,Figure 1,"Case 1, (a and b) CT and MRI scans demonstrated the obviously enhancing tumor in intra- and supra-sellar region which infiltrated into the right cavernous sinus (white arrow); (c) Tumor cells were immunohistochemical positive for S-100 (IHC, original magnification ×100, white arrow); (d) The Ki-67 labeling index was less than 1% (IHC, original magnification ×100). Case 2, (e and f) Preoperative MRI scans showed the mass in intra- and supra-sellar region with obvious enhancement and the hypointensity granules on T2-weighted image appeared more enhancement (white arrows); (g) Postoperative MRI scans (3 days later) showed a subtotal resection of the tumor; (h) Tumor cells were composed of round or irregular-shaped nuclei and mount of eosinophilic granules. No significant mitotic figures were identified (haematoxylin and eosin, original magnification ×200, black arrow). CT: Computed telegraph; MRI: Magnetic resonance imaging; IHC: Immunohistochemistry.",CMJ-130-741-g001
PMC5460004,Figure 1:,(a) Haemotoxylin and eosin stain of the pathological specimen. (b) S100+ immunostain of the pathological specimen.,rjw186f01
PMC5440833,Figure 1,Pre-op view of 5th day neonate's congenital granular cell tumor,EJHS2702-0189Fig1
PMC5440833,Figure 2,Excised congenital granular cell tumor,EJHS2702-0189Fig2
PMC5440833,Figure 3,Post-op view of the 5th day neonate after excision congenital granular cell tumor with cautery,EJHS2702-0189Fig3
PMC5440833,Figure 4,Histopathology of excised congenital granular cell tumor,EJHS2702-0189Fig4
PMC5494933,Figure 1,"(a) Top-left displacement of the left eye; (b) B-scan revealed the roundish dark lesion behind the globe wall; (c) Pre-operative coronal computed tomography image; (d) axial computed tomography images; (e) Post-operative axial computed tomography image; (f) Macroscopic picture of the neoplasm; (g) Eosinophilic cells with abundant granular cytoplasm and small oval nuclei, with no marked mitotic activity or cytologic atypia (hematoxylin and eosin staining, original magnification ×100); (h) S-100 immunostaining (original magnification ×400).",CMJ-130-1627-g001
PMC5530305,Figure 1.,"Radiological findings of non-neural granular cell tumor of the uterine corpus (A) Transvaginal ultrasonography; (B) T1-weighted sagittal image; (C) T2-weighted sagittal image (arrowheads, tumor; arrows, uterine corpus).",mco-07-03-0351-g00
PMC5530305,Figure 2.,Macroscopic findings of non-neural granular cell tumor (arrowheads) of the uterine corpus.,mco-07-03-0351-g01
PMC5530305,Figure 3.,"Microscopic findings of non-neural granular cell tumor of the uterine corpus (A) Hematoxylin and eosin (H&E) staining (magnification, ×200); (B) periodic acid-Schiff staining (magnification, ×400). (C-E) Low magnification (x4) of tissue sections (arrowheads, tumor; arrows, endometrium of the uterine corpus) stained with (C) H&E; (D) anti-CD68; (E) anti-estrogen receptor.",mco-07-03-0351-g02
PMC5395275,Figure 1,"Mammographic and sonographic appearance of the breast.Notes: (A) Mammography of left breast, craniocaudal view, shows a nodule in the upper inner quadrant. (B) Ultrasound shows a defined hypoechoic nodule (arrow) with echogenic halo, difficult to differentiate from a malignant breast lesion.",bctt-9-245Fig1
PMC5395275,Figure 2,Breast biopsy under local anesthesia.Notes: (A) Biopsy of the lesion in the left breast under local anesthesia. (B) Macroscopic view of the tumor. Scale bar=1 mm.,bctt-9-245Fig2
PMC5395275,Figure 3,"Histopathologic section of the granular cell tumor in the breast.Notes: (A) Hematoxylin and eosin staining of granular cells in a lobular duct of the breast (arrow; 40× magnification). (B) Hematoxylin and eosin staining of the breast tissue showing large polygonal granular cells and cytoplasm and rounded nuclei (arrow; 200× magnification). (C) PAS-S100 staining displaying positive activity on the granular cells, highlighting cytoplasmic granularity (arrows; 200× magnification). (D) Calretinin staining showing positive activity on the granular cells (arrows) near to the hyperplasic epithelium (200× magnification).Abbreviation: PAS, periodic acid–Schiff.",bctt-9-245Fig3
PMC5617916,Figure 1.,"A) Non diagnostic intestinal mucosal biopsy. B) Well circumscribed tumor in muscularis propria. Overlying mucosa and submucosa are free of tumor. C) Tumor cells showing abundant coarse granular eosinophilic cytoplasm. Hematoxylin & Eosin; respectively 20×, 40×, 400× magnification.",rt-9-2-6420-g001
PMC5617916,Figure 2.,Contrast enhanced computed tomography scan abdomen highlighted the small circumscribed mass in the caecum.,rt-9-2-6420-g002
PMC5617916,Figure 3.,A) PAS positive granules in the cytoplasm of tumor cells; B) Luxol fast blue stain showing positive reaction in the granules of the tumor cells; C) S-100 showing strong nuclear and cytoplasmic positivity in the tumor cells; D) NSE showing weak diffuse positivity in the tumor cells (all images are 400× magnification).,rt-9-2-6420-g003
PMC5617916,Figure 4.,A) Desmin staining the normal muscularis layer however tumor cells below are negative (100×); B) Immunostain for CD-117 is negative in the tumor area (400×); C) CD-34 highlights scattered endothelial cells however tumor cells are negative (400×).,rt-9-2-6420-g004
PMC5682836,Figure 1,"MRI shows large occupying in axillary fossa, supraclavicular and infraclavicular region.",medi-96-e8531-g001
PMC5682836,Figure 2,The tumor was exposed.,medi-96-e8531-g002
PMC5682836,Figure 3,The tumor was fractional resected.,medi-96-e8531-g003
PMC5682836,Figure 4,The postoperative histological pathologic diagnosis was malignant granular cell tumor.,medi-96-e8531-g004
PMC5661083,Figure 1,,CRIPU2017-8513702.001
PMC5661083,Figure 2,,CRIPU2017-8513702.002
PMC5661083,Figure 3,,CRIPU2017-8513702.003
PMC5661083,Figure 4,,CRIPU2017-8513702.004
PMC5661083,Figure 5,,CRIPU2017-8513702.005
PMC5661083,Figure 6,,CRIPU2017-8513702.006
PMC5661083,Figure 7,,CRIPU2017-8513702.007
PMC5661083,Figure 8,,CRIPU2017-8513702.008
PMC5755641,Figure 1,(a) Solitary polyp measuring 1 - 2 cm covered by normal-appearing mucosa was found in the esophagus distal to the GE junction. (b) Micrographic examination (× 40) shows squamous cell epithelium and tumor cells. (c) High power micrographic examination (× 100) shows granular cytoplasm containing cells. (d) S100 positivity in GCT.,gr-10-372-g001
PMC5606912,Fig. 1,"(A) Ultrasonogram of the mass of clitoris, and (B) gross examination of resected mass in the operating room.",jmm-23-135-g001
PMC5606912,Fig. 2,"(A) Histologic findings of granular cell tumor (hematoxylin and eosin [H & E] ×40). (B) Positive reaction to S-100 protein staining of granular cell (S-100 stain, ×100).",jmm-23-135-g002
PMC6028673,Figure 1.,"An example of the calculation of the standardized echogenicity index of a granular cell tumor (A). In a representative ultrasonography image (B), the tumor was manually encircled (C, blue circle). The mean brightness value of the tumor (bT) was automatically calculated using the Image J software program (D). The mean brightness values of the proper muscle layer (bPM) (C, yellow circle and E) and submucosal layer (bSM) (C, red circle and F) were obtained as well. The standardized echogenicity index was calculated by dividing (bT-bPM) by (bSM-bPM).",1349-7235-57-1509-g001
PMC6028673,Figure 2.,"A granular cell tumor. The color was mostly similar to the surrounding esophageal mucosa, but was partly whitish (A). The echogenicity of the tumor was similar to that of the submucosal layer (B).",1349-7235-57-1509-g002
PMC6028673,Figure 3.,Scatterplot graphs of the standardized echogenicity index. A value of around 1 indicates echogenicity similar to that of the submucosal layer and a value of around 0 indicates echogenicity similar to that of the proper muscle layer.,1349-7235-57-1509-g003
PMC6028673,Figure 4.,"The results of the assessments of the endoscopic images without ultrasonography images (Test 1), and the endoscopic ultrasonography images (Test 2). The assessments were made by 10 board-certified endoscopists.",1349-7235-57-1509-g004
PMC6028673,Figure 5.,"Representative cases for which the percentage of correct answers on Test 1 was low. The diagnostic accuracy for a small granular cell tumor (A, B) was 30% on Test 1 and 100% on Test 2. The diagnostic accuracy for an esophageal leiomyoma with a molar tooth-like appearance (C, D) was 10% on Test 1 and 100% on Test 2.",1349-7235-57-1509-g005
PMC5705361,Fig. 1,"Localized, grouped, skin-colored to erythematous, polygonal, soft nodules on the right forearm.",ad-29-776-g001
PMC5705361,Fig. 2,"(A, B) Diffuse infiltrate of monomorphic tumor cells in the dermis (H&E; A: ×100, B: ×200). (C) Large, polygonal tumor cells (arrows) with abundant granular cytoplasm (×400). (D, E) Immunohistochemical stainings revealed showing strong positivity for CD68 and vimentin (×200, respectively). (F, G) Immunohistochemical stain for S-100 and SMA were negative (S-100, ×200; SMA, ×100). (H) Periodic acid Schiff (PAS) highlights cytoplasmic granules after diastase digestion (PAS, ×400).",ad-29-776-g002
PMC5768480,Fig. 1,"(A) Colonoscopy detected an approximately 2-cm-sized, yellowish, submucosal tumor in the rectum. It was hard in consistency. (B) Computed tomography revealed a suspicion of rectal cancer with T3. (C, D) Magnetic resonance imaging demonstrated a probable submucosal rectal mass with mesorectal fat infiltration above 8 cm from the anal verge (Rb), but without circumferential resection margin threatening, extramural vessel invasion, and regional lymph-node enlargement.",ac-33-245-g001
PMC5768480,Fig. 2,Gross specimen of the 1.7 × 1.5-cm granular cell tumor in the rectum.,ac-33-245-g002
PMC5768480,Fig. 3,"A submucosal tumor revealed by histological examination in resected tissue. (A) Resected lesion showing a submucosal tumor covered with normal mucosa and with subserosa invasion (H&E, ×40). (B) Higher magnification view of the tumor, which revealed nonuniform large tumor cells with slightly pleomorphic nuclei (H&E, ×200). (C) Higher magnification view of a tumor composed of large tumor cells with abundant granular cytoplasm and small round nuclei (H&E, ×200). (D) Diffuse, strong expression of S-100 protein in the tumor shown by immunohistochemistry (×200).",ac-33-245-g003
PMC5735579,Figure 1,Endoscopic view of an elevated yellow submucosal lesion in esophagus (a). Endosonographic image showed a nonhomogeneous hyperechoic submucosal lesion with a diameter of 12 mm and without extension to muscularis layer (b).,CRIGM2017-1071623.001
PMC5735579,Figure 2,Endoscopic view of the esophagus after endoscopic treatment of tumor (a). Gross appearance of the tumor after endoscopic treatment (b).,CRIGM2017-1071623.002
PMC5735579,Figure 3,Section of the esophageal wall (a) showed nests of medium-sized cells with abundant eosinophilic granular cytoplasm (H&E ×100). High power view of the tumor in the esophageal wall (b) showed the above-mentioned cells with bland looking nuclei without any atypia or pleomorphism (H&E ×400).,CRIGM2017-1071623.003
