pmid,pmcid,title,journal,insert_time
33445443,PMC7826654,Wilms' Tumor 1 (WT1): A Novel Immunomarker of Dermatofibrosarcoma Protuberans-An Immunohistochemical Study on a Series of 114 Cases of Bland-Looking Mesenchymal Spindle Cell Lesions of the Dermis/Subcutaneous Tissues.,Cancers (Basel),2023-12-17-22-03-00
33499900,PMC7836157,Clinicopathological features of fibrosarcomatous dermatofibrosarcoma protuberans and the construction of a back-propagation neural network recognition model.,Orphanet J Rare Dis,2023-12-17-22-03-00
33542811,PMC7850005,Thoracoabdominal flap reconstruction after resection of superficial soft-tissue sarcomas in the chest wall.,J Surg Case Rep,2023-12-17-22-03-00
33622311,PMC7903690,Dermatofibrosarcoma protuberans in a young patient with epidermolysis bullosa: a case report.,BMC Surg,2023-12-17-22-03-00
33715634,PMC7958428,Giant Darier-Ferrand dermatofibrosarcoma protuberans of the abdomen and pelvis: a case report.,J Med Case Rep,2023-12-17-22-03-00
33773373,PMC8024653,Dermatofibrosarcoma protuberans in the breast: Case report.,Int J Surg Case Rep,2023-12-17-22-03-00
33776477,PMC7987272,Rechallenge with Multi-Targeted Tyrosine Kinase Inhibitors in Patients with Advanced Soft Tissue Sarcoma: A Single-Center Experience.,Cancer Manag Res,2023-12-17-22-03-00
33830670,PMC8093964,Novel COL4A1-VEGFD gene fusion in myofibroma.,J Cell Mol Med,2023-12-17-22-03-00
33840746,PMC8382477,Pilomatrixoma misdiagnosed as dermatofibrosarcoma protuberans.,Chin Med J (Engl),2023-12-17-22-03-00
33875013,PMC8056541,Role of a new acellular dermal matrix in a multistep combined treatment of dermatofibrosarcoma protuberans of the lumbar region: a case report.,J Med Case Rep,2023-12-17-22-03-00
33879215,PMC8059036,"The many faces of solitary fibrous tumor; diversity of histological features, differential diagnosis and role of molecular studies and surrogate markers in avoiding misdiagnosis and predicting the behavior.",Diagn Pathol,2023-12-17-22-03-00
33911644,PMC7992556,The Reappraisal of the Slide-Swing Skin Flap: A Versatile Technique for Surgical Defects.,Ann Dermatol,2023-12-17-22-03-00
33911726,PMC7992551,A Case of Solitary Fibrous Tumor of Subungual Region.,Ann Dermatol,2023-12-17-22-03-00
33911728,PMC7992549,Primary Cutaneous Solitary Fibrous Tumor on the Back.,Ann Dermatol,2023-12-17-22-03-00
33911779,PMC7992577,A Case of Pseudomyogenic Hemangioendothelioma of the Lower Extremity.,Ann Dermatol,2023-12-17-22-03-00
33948128,PMC8081876,Case report: Dermatofibrosarcoma of the breast.,Radiol Case Rep,2023-12-17-22-03-00
34039867,PMC8812604,Optical diagnosis of dermatofibrosarcoma protuberans differentiated from dermatofibroma using non-linear optical microscopy.,Chin Med J (Engl),2023-12-17-22-03-00
34045862,PMC8147890,Virtual Multidisciplinary Review of a Complex Case Using a Digital Clinical Decision Support Tool to Improve Workflow Efficiency.,J Multidiscip Healthc,2023-12-17-22-03-00
34066400,PMC8124845,Long-Term Outcome of Neoadjuvant Tyrosine Kinase Inhibitors Followed by Complete Surgery in Locally Advanced Dermatofibrosarcoma Protuberans.,Cancers (Basel),2023-12-17-22-03-00
34084498,PMC8142409,"Dermatofibrosarcoma protuberans in a child, that's why soft tissue lesions are not always innocent in children.",Clin Case Rep,2023-12-17-22-03-00
34221984,PMC8245761,Atrophic Pigmented Dermatofibrosarcoma Protuberans: A Case Report and Literature Review.,Front Oncol,2023-12-17-22-03-00
34234499,PMC8254521,Usefulness of Dermoscopy to Provide Accurate Assessment of Skin Cancers.,Clin Cosmet Investig Dermatol,2023-12-17-22-03-00
34256767,PMC8276425,Novel TNC-PDGFD fusion in fibrosarcomatous dermatofibrosarcoma protuberans: a case report.,Diagn Pathol,2023-12-17-22-03-00
34298962,PMC8307573,Cd34+ Stromal Cells/Telocytes in Normal and Pathological Skin.,Int J Mol Sci,2023-12-17-22-03-00
34307598,PMC8281415,Risk factors related to postoperative recurrence of dermatofibrosarcoma protuberans: A retrospective study and literature review.,World J Clin Cases,2023-12-17-22-03-00
34362454,PMC8344160,Impact of human adipose tissue-derived stem cells on dermatofibrosarcoma protuberans cells in an indirect co-culture: an in vitro study.,Stem Cell Res Ther,2023-12-17-22-03-00
34367444,PMC8308937,[Dermatofibrosarcoma protuberans (Darier-Ferrand) of the abdomen: a case report].,Pan Afr Med J,2023-12-17-22-03-00
34376150,PMC8356448,Role of ultrasound in the diagnosis of primary and recurrent dermatofibrosarcoma protuberans.,BMC Cancer,2023-12-17-22-03-00
34405080,PMC8354299,An Integrated Surgical Management for Giant Dermatofibrosarcoma Protuberans of Anterior Abdominal Wall.,Cureus,2023-12-17-22-03-00
34449590,PMC8395933,Update on Superficial Spindle Cell Mesenchymal Tumors in Children.,Dermatopathology (Basel),2023-12-17-22-03-00
34490467,PMC9425625,Micrographic Surgery Allows Fascia Preservation in Dermatofibro-sarcoma Protuberans.,Acta Derm Venereol,2023-12-17-22-03-00
34540406,PMC8423483,Diagnostic Difficulties and Complexities in the Management of Dermatofibrosarcoma Protuberans in the Breast: A Case Report and Review of the Literature.,Cureus,2023-12-17-22-03-00
34563815,PMC8479619,"Dermatofibrosarcoma- An uncommon entity, commonly mismanaged: a case report.",Int J Surg Case Rep,2023-12-17-22-03-00
34650853,PMC8489551,Dermatofibrosarcoma Protuberans Presenting in a Patient With Neurofibromatosis Type 1: Potential Implications on Treatment.,Cureus,2023-12-17-22-03-00
34692297,PMC8523476,Rare Lower Extremity Fibrosarcomatous Variant of Dermatofibrosarcoma With Myxoid Features Treated With Transtibial Amputation.,Cureus,2023-12-17-22-03-00
34721604,PMC8520659,Recurrent Dermatofibrosarcoma Protuberans of the Vulva: A Rare Occurrence and Review of Literature.,J Family Reprod Health,2023-12-17-22-03-00
34737884,PMC8558865,Advanced dermatofibrosarcoma protuberans: an updated analysis of cases from an Indian sarcoma clinic.,Future Sci OA,2023-12-17-22-03-00
34751469,PMC9907619,A case of dermatofibrosarcoma protuberans and reflectance confocal microscopy of a post-surgical skin graft.,Skin Res Technol,2023-12-17-22-03-00
34853143,PMC9149765,Prevalence of dermatofibrosarcoma protuberans in Saudi Arabia over 24 years.: A retrospective single-institution study.,Saudi Med J,2023-12-17-22-03-00
34880656,PMC8646225,Diagnostic Utility of TLE1 (Transducer-Like Enhancer of Split 1) in Distinguishing Synovial Sarcoma from Mimicking Tumors.,Int J Gen Med,2023-12-17-22-03-00
34909162,PMC8666154,A case of dermatofibrosarcoma protuberans with neurofibromatous change.,J Surg Case Rep,2023-12-17-22-03-00
34977310,PMC8688937,"Firm, enlarging papule on an infant's proximal thigh.",JAAD Case Rep,2023-12-17-22-03-00
35008848,PMC8745302,Epigenetics of Cutaneous Sarcoma.,Int J Mol Sci,2023-12-17-22-03-00
35076520,PMC8788548,Fibroblastic Connective Tissue Nevus Mimicking Lipoma on Ultrasound: Case Report and Brief Review.,Dermatopathology (Basel),2023-12-17-22-03-00
35079477,PMC8769418,Evaluation of Tumor Cell Infiltration to the Skull in Dermatofibrosarcoma Protuberans of the Scalp: Case Report and Literature Review.,NMC Case Rep J,2023-12-17-22-03-00
35106202,PMC8788893,"Diagnostic Challenges of Dermatofibrosarcoma Protuberans (DFSP), a Rare Spindle Cell Tumor of Breast.",Cureus,2023-12-17-22-03-00
35118340,PMC8794385,Mediastinal mass in a young man with a previous history of dermatofibrosarcoma protuberans: metastatic disease or different entity-a case report.,Mediastinum,2023-12-17-22-03-00
35146456,PMC8819111,A retrospective cohort study of dermatofibrosarcoma protuberans at a large metropolitan academic center.,JAAD Int,2023-12-17-22-03-00
35155032,PMC8825690,"Squamous Cell Carcinoma and Tattoo: A Man With a Tattoo-Associated Squamous Cell Carcinoma and Review of Benign Tumors, Lymphoid Conditions, and Malignant Neoplasms Occurring Within a Tattoo.",Cureus,2023-12-17-22-03-00
35223160,PMC8825214,Dermatofibrosarcoma Protuberans in the Palm of a 3-Year-Old Child.,Dermatol Pract Concept,2023-12-17-22-03-00
35223177,PMC8824456,Dermatofibrosarcoma Protuberans: Experience at a Third-Level Referral Center.,Dermatol Pract Concept,2023-12-17-22-03-00
35391909,PMC8980303,Metastatic orbital dermatofibrosarcoma protuberans fibrosarcomatous variant treated with radiotherapy.,JAAD Case Rep,2023-12-17-22-03-00
35402039,PMC8989447,Dermatofibrosarcoma protuberans of the upper eyelid treated with surface mould high-dose-rate brachytherapy.,Rep Pract Oncol Radiother,2023-12-17-22-03-00
35402176,PMC8990829,Molecular profiling of gene fusions in soft tissue sarcomas by Ion AmpliSeq(TM): a study of 35 cases.,Transl Cancer Res,2023-12-17-22-03-00
35406465,PMC8996894,A Multidisciplinary Approach to Complex Dermal Sarcomas Ensures an Optimal Clinical Outcome.,Cancers (Basel),2023-12-17-22-03-00
35432518,PMC9010166,Preoperative 3D Reconstruction Model in Slow Mohs Surgery for Dermatofibrosarcoma Protuberans.,Comput Intell Neurosci,2023-12-17-22-03-00
35441365,PMC9325047,Genomic alterations of dermatofibrosarcoma protuberans revealed by whole-genome sequencing.,Br J Dermatol,2023-12-17-22-03-00
35496732,PMC9037007,Myoid differentiation in dermatofibrosarcoma protuberans and its fibrosarcomatous variant: 10 years' experience in a tertiary hospital.,Autops Case Rep,2023-12-17-22-03-00
35498364,PMC9043714,Dermatofibrosarcoma protuberans of the scalp.,Clin Case Rep,2023-12-17-22-03-00
35535304,PMC9078855,Massive Facial Presentation of Dermatofibrosarcoma Protuberans.,Case Rep Radiol,2023-12-17-22-03-00
35573491,PMC9106550,Mohs Micrographic Surgery for Dermatofibrosarcoma Protuberans in 15 Patients: The University of Arkansas for Medical Sciences Experience.,Cureus,2023-12-17-22-03-00
35622689,PMC10623525,Dermatofibrosarcoma protuberans misdiagnosed as sebaceous adenoma and incompletely resected in a child: A case report.,J Clin Lab Anal,2023-12-17-22-03-00
35639715,PMC9907642,Diagnosis and differential diagnosis of dermatofibrosarcoma protuberans: Utility of high-resolution dynamic contrast-enhanced (DCE) MRI.,Skin Res Technol,2023-12-17-22-03-00
35777334,PMC9284050,A unique case of Dermatofibrosarcoma Protuberans arising from an inguinal hernial repair scar in a Middle Eastern male - A Case Report.,Int J Surg Case Rep,2023-12-17-22-03-00
35783239,PMC9246286,Dermatofibrosarcoma protuberans of the anterior abdominal wall: case report and literature review.,J Surg Case Rep,2023-12-17-22-03-00
35810681,PMC9284047,Dermatofibrosarcoma protuberans of the hallux: A case report with review of the literature.,Int J Surg Case Rep,2023-12-17-22-03-00
35957797,PMC9364325,DermatoFibroSarcoma Protuberans: A case report of a complete cure.,Clin Case Rep,2023-12-17-22-03-00
36033485,PMC9399496,Case report: Identification of a novel heterozygous germline ERCC2 mutation in a patient with dermatofibrosarcoma protuberans.,Front Oncol,2023-12-17-22-03-00
36039505,PMC9631245,Corrigendum: Dermatofibrosarcoma Protuberans Re-excision and Recurrence Rates in the Netherlands Between 1989 and 2016.,Acta Derm Venereol,2023-12-17-22-03-00
36046520,PMC9421421,Painful enlarging umbilical nodule with cyclical swelling.,JAAD Case Rep,2023-12-17-22-03-00
36061636,PMC9438793,Myxoid Dermatofibrosarcoma Protuberans of the Scrotum: Rare Tumor in an Uncommon Location.,Int Med Case Rep J,2023-12-17-22-03-00
36065236,PMC9435430,Recurrent Dermatofibrosarcoma Protuberans of the Head and Neck: a Case Series.,Indian J Surg Oncol,2023-12-17-22-03-00
36134026,PMC9483842,Comprehensive analysis of transcriptome characteristics and identification of TLK2 as a potential biomarker in dermatofibrosarcoma protuberans.,Front Genet,2023-12-17-22-03-00
36176694,PMC9514781,Pediatric Non-Rhabdomyosarcoma Soft Tissue Sarcomas: Standard of Care and Treatment Recommendations from the European Paediatric Soft Tissue Sarcoma Study Group (EpSSG).,Cancer Manag Res,2023-12-17-22-03-00
36198632,PMC9561293,A Case of Atrophic Dermatofibrosarcoma Protuberans.,Ann Dermatol,2023-12-17-22-03-00
36335314,PMC9637320,Multimodal ultrasound for preoperative evaluation of dermatofibrosarcoma protuberans: a series of 40 cases.,BMC Cancer,2023-12-17-22-03-00
36341143,PMC9630893,Reconstruction options in recurrent dermatofibrosarcoma protuberans:A scoping review.,Rare Tumors,2023-12-17-22-03-00
36397899,PMC9648151,Breast Imaging Findings in Dermatofibrosarcoma Protuberans: A Case Report and Review of Literature.,Cureus,2023-12-17-22-03-00
36439528,PMC9684718,Modified low-dose second window indocyanine green technique improves near-infrared fluorescence image-guided dermatofibrosarcoma protuberans resection: A randomized control trial.,Front Surg,2023-12-17-22-03-00
36444562,PMC9811292,First Case of Allochronic Onset of Two Primary Dermatofibrosarcoma Protuberans Lesions Proved by COL1A1-PDGFB Fusion Gene Analysis.,Acta Derm Venereol,2023-12-17-22-03-00
36457621,PMC9704858,Late Transformation of a Dermatofibrosarcoma Protuberans Neck Sarcoma to a Neoplasm With Fibrosarcomatous Elements: Lessons Learned.,Cureus,2023-12-17-22-03-00
36483235,PMC9724720,Primary cutaneous adenoid cystic carcinoma of the scalp: dermatosurgical approach with favourable outcome.,Dermatol Reports,2023-12-17-22-03-00
36547218,PMC9776950,Atrophic Dermatofibrosarcoma Protuberans with Eosinophilic Infiltration.,Dermatopathology (Basel),2023-12-17-22-03-00
36578230,PMC9811228,A Rare Orbital Pathology: A Large Orbital Dermatofibrosarcoma Protuberans.,Turk J Ophthalmol,2023-12-17-22-03-00
36653860,PMC9850584,Dermatofibrosarcoma protuberans challenges: a case series and review of the literature.,J Med Case Rep,2023-12-17-22-03-00
36672995,PMC9857706,Dermatofibromas with Aberrant Expression of CD34 Protein: A Systematic Review and a Reappraisal of Clinicopathological Features and Histogenesis.,Diagnostics (Basel),2023-12-17-22-03-00
36733580,PMC9887664,Dermatofibrosarcoma Protuberans Over Right Lumbar Region: A Case Report.,Cureus,2023-12-17-22-03-00
36776313,PMC9916051,Pediatric dermatofibrosarcoma protuberans: A clinicopathologic and genetic analysis of 66 cases in the largest institution in Southwest China.,Front Oncol,2023-12-17-22-03-00
36810566,PMC9944072,"Rare Variants of Dermatofibrosarcoma Protuberans: Clinical, Histologic, and Molecular Features and Diagnostic Pitfalls.",Dermatopathology (Basel),2023-12-17-22-03-00
36845717,PMC9948607,Atrophic dermatofibrosarcoma protuberans: Two case reports and literature review.,Front Oncol,2023-12-17-22-03-00
36849535,PMC9971170,Subtype-selective induction of apoptosis in translocation-related sarcoma cells induced by PUMA and BIM upon treatment with pan-PI3K inhibitors.,Cell Death Dis,2023-12-17-22-03-00
36994196,PMC10042132,Case Report: A case of COL1A1-PDGFB fusion uterine sarcoma at cervix and insights into the clinical management of rare uterine sarcoma.,Front Oncol,2023-12-17-22-03-00
37095610,PMC10323082,Epidemiology of skin cancer based on Japan's National Cancer Registry 2016-2017.,Cancer Sci,2023-12-17-22-03-00
37123679,PMC10132855,A Detailed Review of Surgical Management of Uncommon Cutaneous Disorders.,Cureus,2023-12-17-22-03-00
37147611,PMC10163742,"Wide local excision, Mohs micrographic surgery, and reconstructive options for treatment of dermatofibrosarcoma protuberans of the breast: A retrospective case series from Mayo Clinic.",World J Surg Oncol,2023-12-17-22-03-00
37238306,PMC10217064,Clinical and Dermoscopic Characteristics of Cutaneous Sarcomas: A Literature Review.,Diagnostics (Basel),2023-12-17-22-03-00
37315497,PMC10382724,Solitary fibrous tumor of the breast: A case report.,Int J Surg Case Rep,2023-12-17-22-03-00
37337490,PMC10277152,A Plaque-Like CD34-Positive Dermal Fibroma Presenting as an Acquired Papule.,Cureus,2023-12-17-22-03-00
37351223,PMC10282160,Dermatofibrosarcoma Protuberans of the Scalp Mimicking Trichilemmal Cyst: A Case Report.,Cureus,2023-12-17-22-03-00
37384896,PMC10461715,Survival Outcomes and Prognostic Factors of Dermatofibrosarcoma Protuberans: A Population-Based Retrospective Cohort Analysis.,Dermatol Surg,2023-12-17-22-03-00
37425208,PMC10324587,A case of dermatofibrosarcoma protuberans of the scalp treated with surface mould brachytherapy.,J Contemp Brachytherapy,2023-12-17-22-03-00
37463713,PMC10370377,A retrospective review of Mohs micrographic surgery trends over more than 10 years in Saudi Arabia.,Saudi Med J,2023-12-17-22-03-00
37497423,PMC10368097,Additional Wide Resection of Infantile Dermatofibrosarcoma Protuberans after Unplanned Excision: A Case Report.,Case Rep Oncol,2023-12-17-22-03-00
37520865,PMC10379794,Vulvar Dermatofibrosarcoma protuberance in Iran and a narrative review of literature: A first case report.,Caspian J Intern Med,2023-12-17-22-03-00
37576953,PMC10415635,Managing the positive periosteal margin after Mohs excision of scalp dermatofibrosarcoma protuberans in children with underlying calvarial bone thinning and resorption: The value of multidisciplinary treatment.,JAAD Case Rep,2023-12-17-22-03-00
37592448,PMC10551592,Extensive analysis of 59 sarcoma-related fusion genes identified pazopanib as a potential inhibitor to COL1A1-PDGFB fusion gene.,Cancer Sci,2023-12-17-22-03-00
37621777,PMC10446835,Detection of various fusion genes by one-step RT-PCR and the association with clinicopathological features in 242 cases of soft tissue tumor.,Front Cell Dev Biol,2023-12-17-22-03-00
37666158,PMC10509873,Dermatofibrosarcoma protuberans in a pre-adolescent child.,Int J Surg Case Rep,2023-12-17-22-03-00
37701446,PMC10493126,Reconstruction of extensive thoracolumbar defect with perforator-based double Keystone Island flap.,J Surg Case Rep,2023-12-17-22-03-00
37711974,PMC10498399,COL1A1::PDGFB fusion-associated uterine sarcoma and response to Imatinib: A case report.,Gynecol Oncol Rep,2023-12-17-22-03-00
37716054,PMC10514428,Case report: Dermatofibrosarcoma protuberans of the foot: What steps can we take?,Int J Surg Case Rep,2023-12-17-22-03-00
37727209,PMC10505752,"Cross-species evaluation of fibroblast activation protein alpha as potential imaging target for soft tissue sarcoma: a comparative immunohistochemical study in humans, dogs, and cats.",Front Oncol,2023-12-17-22-03-00
37753015,PMC10518642,Dermatofibrosarcoma Protuberans: A Surgeon's Enigma.,Cureus,2023-12-17-22-03-00
37753674,PMC10493336,Diagnostic value of high-frequency ultrasound (HFUS) in evaluation of subcutaneous lesions.,Skin Res Technol,2023-12-17-22-03-00
37818226,PMC10560594,Dermatofibrosarcoma protuberans: a case report of an abdominal wall mass and review of the literature.,J Surg Case Rep,2023-12-17-22-03-00
37829962,PMC10566748,The Burden of Skin Cancers in Saudi Arabia Through 2011-2022.,Cureus,2023-12-17-22-03-00
37854073,PMC10581855,Dermatofibrosarcoma Protuberans (DFSP) with Fibrosarcomatous Changes in a Patient with Crohn's Disease Treated with Anti-TNF (Adalimumab).,Case Rep Gastrointest Med,2023-12-17-22-03-00
37860677,PMC10584390,Fibrosarcomatous dermatofibrosarcoma protuberans: a rapidly growing 30 cm mass on the posterior scalp.,Asian Biomed (Res Rev News),2023-12-17-22-03-00
37900364,PMC10604421,Dermatofibrosarcoma Protuberans Presenting as a Primary Breast Mass.,Cureus,2023-12-17-22-03-00
37986363,PMC10659602,Effective resection of dermatofibrosarcoma protuberans using the novel Saturn's rings technique.,Medicine (Baltimore),2023-12-17-22-03-00
38028653,PMC10675642,Outcome of Surgical Management of Dermatofibrosarcoma Protuberance: A Single-Institution Multidisciplinary Approach.,Orthop Res Rev,2023-12-17-22-03-00
8924229,PMC3053892,Assessment of diagnostic utility of anti-CD34 in soft tissue tumors.,J Korean Med Sci,2023-12-17-22-03-00
